alpha,beta,example
0.9569913,0.26121286,0
0.95698345,0.2611532,0
0.9232186,0.27079648,0
0.9232105,0.2707573,0
0.8995837,0.27780733,0
0.9084218,0.27505782,0
0.9043357,0.2763363,0
0.90327895,0.27671167,0
0.9134898,0.27362856,0
0.9430674,0.26531112,0
0.93235314,0.26814502,0
0.9440184,0.26478532,0
0.94330513,0.26498836,0
0.9433251,0.2649158,0
0.9369431,0.26686102,0
0.9627334,0.25966817,0
0.95393354,0.26207143,0
0.9535826,0.26206988,0
0.9536011,0.2621367,0
0.9677221,0.2582706,0
0.96771985,0.2581936,0
0.9677336,0.25840798,0
0.96781445,0.25817645,0
0.9459503,0.2642283,0
0.94594723,0.2641964,0
0.88335747,0.28310823,0
0.88334435,0.28307384,0
0.8832924,0.28296787,0
0.7875553,0.31735635,0
0.7879143,0.3173219,0
0.8484639,0.29463446,0
0.84839916,0.2944362,0
0.8484446,0.29459658,0
0.84844863,0.29450434,0
0.89373374,0.27952582,0
0.89368725,0.27978677,0
0.86647266,0.28863317,0
0.8363938,0.2990253,0
0.9372318,0.26684657,0
0.9520721,0.26269737,0
0.95206773,0.26247627,0
0.9520157,0.26232442,0
0.93110687,0.26866996,0
0.9311566,0.26824957,0
0.93109137,0.26866004,0
0.9310394,0.26830032,0
0.9005941,0.27742198,0
0.91949224,0.2717651,0
0.9195358,0.27191406,0
0.96315444,0.25951838,0
0.9631539,0.259478,0
0.9631525,0.25947976,0
0.96319383,0.25950003,0
0.9564105,0.26139998,0
0.8347745,0.2994495,0
0.8221799,0.3039833,0
0.8253625,0.30282608,0
0.79423285,0.31464672,0
0.68977106,0.36245987,0
0.68962353,0.36232945,0
0.6894756,0.36253324,0
0.6191976,0.40369594,0
0.7315735,0.34171957,0
0.6794807,0.36790016,0
0.7622267,0.3280264,0
0.76222116,0.32783073,0
0.7200829,0.34705976,0
0.5887767,0.42448267,0
0.5888564,0.42455038,0
0.5884787,0.42474502,0
0.64633226,0.3867394,0
0.66364884,0.3764983,0
0.6639012,0.37669376,0
0.6633887,0.37651724,0
0.6531903,0.38297465,0
0.6530287,0.3826352,0
0.5221517,0.47886568,0
0.49767825,0.50225437,0
0.49757814,0.50228214,0
0.49752077,0.502126,0
0.49761885,0.5025344,0
0.49761885,0.5025344,0
0.49747816,0.50221276,0
0.49739397,0.502146,0
0.5559466,0.45022827,0
0.5559466,0.45022827,0
0.55595917,0.450191,0
0.7670469,0.32572788,0
0.74682343,0.3346181,0
0.7200404,0.34699407,0
0.57227254,0.4369816,0
0.57180524,0.4368775,0
0.5718511,0.43703026,0
0.609863,0.40997896,0
0.7388911,0.33829588,0
0.7048966,0.35460606,0
0.8039974,0.31087846,0
0.82173604,0.30431932,0
0.7736074,0.3229923,0
0.8049215,0.31053302,0
0.8050564,0.310515,0
0.7865656,0.31772557,0
0.7934478,0.3149856,0
0.70101637,0.35649142,0
0.66810673,0.37407455,0
0.73853594,0.3386238,0
0.7384801,0.33846676,0
0.6866045,0.36409014,0
0.6831387,0.36589032,0
0.49292502,0.50696576,0
0.49277145,0.5069732,0
0.4562493,0.5480411,0
0.45608157,0.5478184,0
0.45650283,0.54770464,0
0.42681322,0.5855375,0
0.4406151,0.5673291,0
0.42902705,0.5826511,0
0.56293154,0.44402352,0
0.5259334,0.47525296,0
0.48463133,0.51559645,0
0.43096253,0.5799628,0
0.43103662,0.57997566,0
0.43115613,0.5799922,0
0.42614585,0.58655405,0
0.39202356,0.6375951,0
0.37293053,0.6704213,0
0.3728318,0.67046857,0
0.3727852,0.6704179,0
0.40903142,0.6110217,0
0.36025345,0.69365096,0
0.36075854,0.69323474,0
0.36052388,0.69328755,0
0.41051957,0.60904646,0
0.410548,0.6090475,0
0.42361394,0.5902809,0
0.42348105,0.5900187,0
0.4238055,0.5904263,0
0.40857258,0.6123313,0
0.38800558,0.6445237,0
0.3877541,0.64427704,0
0.45121875,0.5536201,0
0.45115522,0.5536637,0
0.53766876,0.46513915,0
0.5377134,0.46513087,0
0.5373088,0.4649122,0
0.53739554,0.46509197,0
0.5374052,0.4650587,0
0.44932258,0.5562609,0
0.4546682,0.54958487,0
0.49069318,0.5096108,0
0.49083537,0.5096418,0
0.49071935,0.5094208,0
0.4906025,0.50927675,0
0.5913806,0.42250615,0
0.5916029,0.42264158,0
0.64186126,0.3894104,0
0.6420522,0.38938764,0
0.69949496,0.3573902,0
0.6997001,0.3574325,0
0.69960326,0.35719487,0
0.69980913,0.35732502,0
0.6996898,0.35725984,0
0.69960785,0.35718167,0
0.6906791,0.3618728,0
0.7253444,0.34469768,0
0.7252051,0.34489787,0
0.72495323,0.3447596,0
0.658148,0.37980625,0
0.56985086,0.4386275,0
0.5693742,0.43899417,0
0.5693566,0.4390224,0
0.6374366,0.39205676,0
0.7250064,0.3447606,0
0.6976911,0.35826075,0
0.6636218,0.3766386,0
0.6635822,0.3764789,0
0.6638675,0.3766728,0
0.6388496,0.39121062,0
0.6185353,0.40405887,0
0.6185514,0.40406176,0
0.563049,0.44390285,0
0.63175416,0.39582697,0
0.6315421,0.39572418,0
0.5635,0.4436134,0
0.563596,0.44374007,0
0.56368685,0.44370392,0
0.6448323,0.3874556,0
0.6448087,0.38738543,0
0.64511216,0.3876245,0
0.6449962,0.3874826,0
0.6449524,0.38743144,0
0.64496356,0.38727254,0
0.64495623,0.387244,0
0.57512736,0.43469217,0
0.6291331,0.39716357,0
0.591543,0.42250556,0
0.6705499,0.37275007,0
0.62041706,0.40293732,0
0.63154405,0.3957782,0
0.43539312,0.57411855,0
0.43541202,0.57403886,0
0.46776128,0.53430414,0
0.5117826,0.48848328,0
0.523612,0.4773506,0
0.46518764,0.5372851,0
0.46518764,0.5372851,0
0.4653271,0.53731966,0
0.46532926,0.5372646,0
0.41786757,0.59801906,0
0.36792296,0.6792128,0
0.36806765,0.67932796,0
0.35282898,0.7087156,0
0.34554392,0.7235163,0
0.4344113,0.5757282,0
0.48305714,0.51749295,0
0.3840306,0.650756,0
0.38414007,0.65086436,0
0.40237686,0.62123424,0
0.4558061,0.54827714,0
0.5180558,0.48242313,0
0.50135076,0.49866012,0
0.4852322,0.5149644,0
0.52252966,0.47839212,0
0.52265614,0.4782535,0
0.46662098,0.53570634,0
0.43228564,0.5781098,0
0.44765496,0.55846804,0
0.4475155,0.55843264,0
0.4476864,0.5585421,0
0.5073456,0.4925534,0
0.47101554,0.53050816,0
0.47121245,0.5305617,0
0.3803709,0.6572354,0
0.3520331,0.7103805,0
0.36423168,0.6864507,0
0.36428824,0.6863839,0
0.36442915,0.6864575,0
0.3213298,0.7784298,0
0.3277606,0.7629525,0
0.31964323,0.7818312,0
0.31964323,0.7818312,0
0.3199225,0.78186494,0
0.31986672,0.7818327,0
0.33822894,0.739214,0
0.5341947,0.4678911,0
0.46543834,0.53695434,0
0.4084599,0.6120575,0
0.40872833,0.61198336,0
0.51845306,0.48176956,0
0.51867443,0.48200452,0
0.51858616,0.48200884,0
0.5392815,0.46360716,0
0.6463152,0.38677192,0
0.6463028,0.386893,0
0.5446579,0.4590483,0
0.48291177,0.51758146,0
0.45012736,0.55535454,0
0.5072738,0.49278605,0
0.50719255,0.49272734,0
0.5072889,0.49293366,0
0.6105836,0.409184,0
0.61055076,0.40935522,0
0.52174044,0.4791355,0
0.52175814,0.47913918,0
0.52170306,0.47926566,0
0.5214758,0.4791345,0
0.44672912,0.5592251,0
0.41658595,0.6000904,0
0.41659215,0.6003052,0
0.43737075,0.5717835,0
0.4729917,0.52857757,0
0.45731777,0.5467393,0
0.41952673,0.59607095,0
0.4193519,0.59574807,0
0.47808743,0.52273214,0
0.53508526,0.46697655,0
0.535103,0.46703124,0
0.4931921,0.5068718,0
0.53696173,0.46529856,0
0.57042676,0.4382205,0
0.5704809,0.43823245,0
0.57041204,0.4381027,0
0.61556983,0.40594602,0
0.61559063,0.40593028,0
0.57931864,0.43140197,0
0.65546995,0.38136902,0
0.69411117,0.36000255,0
0.6941252,0.36002296,0
0.69424486,0.36013174,0
0.7865911,0.31789806,0
0.78659046,0.31783804,0
0.78651774,0.31758815,0
0.7867342,0.3178703,0
0.740257,0.33768308,0
0.69181895,0.36141297,0
0.6917448,0.3612217,0
0.69153094,0.36148116,0
0.74443066,0.33569306,0
0.7446917,0.33589703,0
0.738446,0.33847633,0
0.7165576,0.3488204,0
0.7528119,0.332037,0
0.75271547,0.33184263,0
0.7528211,0.33201486,0
0.78007025,0.32036588,0
0.6650061,0.37578028,0
0.6652517,0.37573054,0
0.7056591,0.354123,0
0.7058109,0.35423166,0
0.8144791,0.30694544,0
0.81446135,0.30669627,0
0.8145715,0.3068128,0
0.7803011,0.32028294,0
0.7802701,0.32002524,0
0.7802717,0.320479,0
0.84289736,0.29657078,0
0.7876294,0.31735313,0
0.83188534,0.30037832,0
0.83186424,0.3004761,0
0.89673144,0.2786947,0
0.9022314,0.27697584,0
0.8485063,0.29446754,0
0.860014,0.29052976,0
0.860413,0.2904776,0
0.85240066,0.2929932,0
0.8525038,0.29320157,0
0.8503323,0.29400736,0
0.8503401,0.29402384,0
0.8503494,0.29394707,0
0.68030477,0.3673178,0
0.58517146,0.4271121,0
0.5850803,0.42681524,0
0.58512956,0.42693132,0
0.58518285,0.42695567,0
0.51739913,0.48288473,0
0.53232265,0.46934804,0
0.5325259,0.46969715,0
0.5319784,0.46952444,0
0.5836872,0.42826813,0
0.55628926,0.44939575,0
0.55603784,0.4492473,0
0.55608666,0.44928908,0
0.51710355,0.48350418,0
0.51708806,0.4831865,0
0.6539396,0.38244307,0
0.65397644,0.38250887,0
0.65386915,0.3821627,0
0.6856533,0.36462075,0
0.6855734,0.36441985,0
0.6854781,0.36485225,0
0.6724598,0.37151876,0
0.5255681,0.47570997,0
0.52547175,0.47566202,0
0.5354247,0.46685773,0
0.5937861,0.42078543,0
0.68754894,0.36376023,0
0.7561006,0.33074614,0
0.7561076,0.33071786,0
0.7188303,0.347623,0
0.71832466,0.34789866,0
0.71839267,0.34790415,0
0.7183928,0.34779072,0
0.71846163,0.34790856,0
0.71708,0.34855694,0
0.72754914,0.3435216,0
0.6583613,0.37963817,0
0.6915072,0.36158043,0
0.75557196,0.33105612,0
0.63534766,0.3936122,0
0.5791998,0.4313876,0
0.5793268,0.4317302,0
0.57912576,0.4313263,0
0.5796388,0.43149754,0
0.45437866,0.5505956,0
0.45424697,0.55052626,0
0.3743816,0.6673978,0
0.37445065,0.6673813,0
0.37435856,0.6675397,0
0.37430802,0.6674985,0
0.37458193,0.66753703,0
0.37434447,0.66732186,0
0.37458527,0.6675106,0
0.31698874,0.78794956,0
0.31724042,0.7881337,0
0.31702045,0.78810704,0
0.29738578,0.8404528,0
0.29767823,0.8404432,0
0.29741925,0.8403575,0
0.29764044,0.8403785,0
0.28813723,0.8668868,0
0.28843316,0.86693215,0
0.2884261,0.8669352,0
0.2882232,0.8667774,0
0.28853187,0.8667529,0
0.28838447,0.86666614,0
0.29822424,0.83825475,0
0.39870408,0.6265241,0
0.34620842,0.7215349,0
0.33191422,0.75288284,0
0.33115318,0.75459206,0
0.3313006,0.7546474,0
0.33133215,0.7548585,0
0.33232772,0.75179225,0
0.33274508,0.75207996,0
0.33193037,0.7521187,0
0.33237758,0.7523122,0
0.33251393,0.75214875,0
0.33223096,0.7521262,0
0.3324435,0.7520779,0
0.33254972,0.75204605,0
0.33243158,0.75189877,0
0.30061573,0.8314359,0
0.31730577,0.7878181,0
0.30945605,0.80809826,0
0.30933666,0.80811447,0
0.3091912,0.80826646,0
0.30931607,0.8082479,0
0.3091982,0.8081196,0
0.28572494,0.8750293,0
0.2800371,0.8928029,0
0.27999148,0.8928013,0
0.28250116,0.88491964,0
0.2865249,0.8721916,0
0.28665382,0.8721537,0
0.2867203,0.87217253,0
0.29521856,0.8462583,0
0.29595283,0.8448155,0
0.28027782,0.892066,0
0.2802399,0.89211035,0
0.28888834,0.8650179,0
0.27810946,0.8991919,0
0.27810946,0.8991919,0
0.2780338,0.89918756,0
0.2940952,0.8501016,0
0.29420897,0.8501062,0
0.2939497,0.85013515,0
0.31243607,0.800488,0
0.33437386,0.74719965,0
0.33466113,0.7473513,0
0.33474368,0.74728936,0
0.31971964,0.7812695,0
0.32006386,0.781454,0
0.31960914,0.7815122,0
0.3565147,0.7016554,0
0.35605314,0.70163834,0
0.35629487,0.701894,0
0.37149715,0.67314166,0
0.37124333,0.67309856,0
0.37150192,0.67296916,0
0.42513916,0.5881382,0
0.4250642,0.5881845,0
0.3776053,0.6620758,0
0.38623804,0.6473894,0
0.40510657,0.61722875,0
0.3516067,0.7107761,0
0.34819338,0.7179162,0
0.3129558,0.7986502,0
0.3366149,0.74287266,0
0.33629557,0.7429226,0
0.3092107,0.8082919,0
0.29344317,0.85162246,0
0.30437124,0.82108474,0
0.28985265,0.86261463,0
0.2899263,0.8626207,0
0.2899263,0.8626207,0
0.2896843,0.862579,0
0.32297438,0.77433,0
0.33634388,0.74280196,0
0.32469428,0.7694398,0
0.31912664,0.782838,0
0.3190452,0.7828517,0
0.31921694,0.7828227,0
0.31921694,0.7828227,0
0.31926692,0.7827786,0
0.31942385,0.7827871,0
0.31931564,0.7827339,0
0.32845986,0.76103956,0
0.32840756,0.7610187,0
0.30926782,0.8082298,0
0.33749217,0.7406175,0
0.34625423,0.72187054,0
0.36358047,0.6876067,0
0.3268417,0.76485133,0
0.3099258,0.8068156,0
0.30988377,0.8068219,0
0.30997708,0.806845,0
0.3097079,0.8068721,0
0.31331357,0.7975795,0
0.30461293,0.8206146,0
0.30483195,0.8205245,0
0.3046403,0.820782,0
0.33140245,0.7544725,0
0.33114985,0.7545436,0
0.33114985,0.7545436,0
0.33114985,0.7545436,0
0.3714834,0.67269176,0
0.3714375,0.6726236,0
0.3714742,0.67267925,0
0.39616796,0.63065124,0
0.3961123,0.63060945,0
0.39662808,0.6305976,0
0.36570892,0.68302107,0
0.36590335,0.68325216,0
0.3777629,0.66167,0
0.41587493,0.6011853,0
0.41544434,0.6011182,0
0.3926039,0.6368115,0
0.38107717,0.65574926,0
0.38130292,0.65566504,0
0.49486184,0.5052342,0
0.47649324,0.52441067,0
0.5439833,0.45945922,0
0.6772203,0.36904427,0
0.6775446,0.36922768,0
0.7325348,0.34151566,0
0.73228735,0.34102422,0
0.8470984,0.2949743,0
0.84707594,0.2951098,0
0.89824754,0.27826905,0
0.8982217,0.27839756,0
0.89825284,0.27808776,0
0.85334855,0.29303265,0
0.90257716,0.2769604,0
0.8250063,0.30294758,0
0.78032917,0.3202751,0
0.78024274,0.32023707,0
0.7322408,0.3412429,0
0.8075299,0.30962288,0
0.76358795,0.32746446,0
0.76347256,0.32722086,0
0.7634308,0.32714492,0
0.76348054,0.32717124,0
0.7817973,0.31979784,0
0.781813,0.31948134,0
0.78181225,0.31966385,0
0.75158894,0.33260638,0
0.7448069,0.335568,0
0.74492115,0.33567697,0
0.744922,0.33536282,0
0.74493,0.3353812,0
0.74487025,0.33554316,0
0.5937081,0.4210293,0
0.5580369,0.4479637,0
0.53283554,0.4690464,0
0.5840932,0.4279327,0
0.58416235,0.42803878,0
0.5503263,0.45408264,0
0.5503834,0.45425966,0
0.5503611,0.45423993,0
0.5501232,0.45408818,0
0.6176851,0.40443352,0
0.61776274,0.40463427,0
0.61769134,0.4046853,0
0.6030915,0.41455334,0
0.6031232,0.41460687,0
0.6027242,0.41458547,0
0.6027574,0.41436145,0
0.68963903,0.3624968,0
0.68953323,0.36234823,0
0.68987215,0.36255774,0
0.6896174,0.36236215,0
0.5901456,0.42346463,0
0.55557936,0.44980106,0
0.54315305,0.46028653,0
0.50628,0.49321005,0
0.5067036,0.49328142,0
0.5163089,0.48381293,0
0.56790465,0.4398287,0
0.56809604,0.43999386,0
0.582119,0.42958897,0
0.6293946,0.3968833,0
0.54735464,0.4568647,0
0.5471918,0.45693368,0
0.5775559,0.43283218,0
0.57752544,0.4326618,0
0.65182203,0.38332465,0
0.72858524,0.34307855,0
0.7283852,0.34308156,0
0.64699894,0.38624144,0
0.646936,0.38622332,0
0.62759054,0.39812997,0
0.6275492,0.3982322,0
0.5713386,0.4375943,0
0.57123697,0.43765724,0
0.5711442,0.4375636,0
0.53299963,0.46909258,0
0.5450651,0.45881724,0
0.5449731,0.458702,0
0.4811518,0.519816,0
0.43303993,0.57672983,0
0.43307638,0.57673246,0
0.4332827,0.5773304,0
0.43322667,0.57725745,0
0.43298241,0.577028,0
0.37110332,0.6730007,0
0.3709611,0.6729071,0
0.3714317,0.6729542,0
0.4127619,0.6057356,0
0.457758,0.54587984,0
0.45786285,0.54606193,0
0.45779005,0.5458083,0
0.45787907,0.5460412,0
0.47467357,0.5264861,0
0.43169716,0.57886136,0
0.43200174,0.5790101,0
0.43187505,0.5790232,0
0.4318144,0.5789078,0
0.44650272,0.5595774,0
0.44669506,0.5598206,0
0.44669506,0.5598206,0
0.4717086,0.5297163,0
0.46172887,0.541426,0
0.5556927,0.4497886,0
0.5556927,0.4497886,0
0.56843895,0.43960354,0
0.5142373,0.48579833,0
0.50443965,0.49570128,0
0.6243395,0.4003855,0
0.65345246,0.38239297,0
0.65344197,0.38215554,0
0.653684,0.382139,0
0.79671097,0.31381163,0
0.76398826,0.32719326,0
0.7639948,0.3269844,0
0.72305197,0.3455957,0
0.6782836,0.3684343,0
0.67834425,0.3684435,0
0.7823112,0.31953254,0
0.76222837,0.32790092,0
0.7163466,0.34883666,0
0.71120346,0.35157833,0
0.8441487,0.29610786,0
0.89277154,0.27996755,0
0.8924461,0.2799679,0
0.9091572,0.27502877,0
0.92035514,0.27169716,0
0.92002594,0.2714707,0
0.9200556,0.2716212,0
0.91844153,0.27214083,0
0.8454488,0.29575422,0
0.801083,0.31207922,0
0.8075854,0.3095502,0
0.7243783,0.3452387,0
0.721689,0.34653503,0
0.7222021,0.34585658,0
0.7224472,0.3457636,0
0.6366029,0.39268586,0
0.63642836,0.39256057,0
0.64779156,0.38596046,0
0.7131049,0.35042354,0
0.7131346,0.35068977,0
0.7130798,0.35045895,0
0.7716907,0.32385388,0
0.84858644,0.29466778,0
0.8487564,0.29430878,0
0.83629054,0.29861668,0
0.83628035,0.29859227,0
0.83621454,0.29881272,0
0.855235,0.29232064,0
0.8552961,0.29220453,0
0.8689015,0.2877094,0
0.90774924,0.27529907,0
0.8250151,0.30285323,0
0.8243869,0.3032781,0
0.85763687,0.2914073,0
0.8575199,0.29156467,0
0.857495,0.29144084,0
0.8575763,0.29147992,0
0.8820019,0.28340656,0
0.9065295,0.27564353,0
0.91646767,0.27277616,0
0.9158275,0.27295455,0
0.9158144,0.27279684,0
0.9158057,0.2727107,0
0.91589856,0.27300966,0
0.91589856,0.27300966,0
0.8947928,0.27939537,0
0.86768085,0.28812703,0
0.86634815,0.2884813,0
0.86062884,0.29040086,0
0.8421455,0.29680052,0
0.8421348,0.29674155,0
0.8309663,0.30077693,0
0.8309663,0.30077693,0
0.85767925,0.29144642,0
0.7918144,0.31571683,0
0.82052135,0.30458453,0
0.7688802,0.32488763,0
0.6500576,0.3847853,0
0.649766,0.38451824,0
0.64978606,0.38453224,0
0.5884567,0.4245834,0
0.63023585,0.3967722,0
0.63006437,0.3963151,0
0.6301163,0.3963465,0
0.6301262,0.39665446,0
0.6604956,0.37839207,0
0.6604956,0.37839207,0
0.7898742,0.31642285,0
0.7903465,0.31625634,0
0.7902576,0.3161213,0
0.83790123,0.2981357,0
0.88379765,0.28301919,0
0.85055923,0.29391503,0
0.81037086,0.3083503,0
0.8887064,0.28105316,0
0.92514724,0.27028066,0
0.9318787,0.2679563,0
0.93193007,0.26820004,0
0.9610604,0.2601645,0
0.9292932,0.2689447,0
0.9292907,0.2690224,0
0.9293002,0.2688705,0
0.93091726,0.2684149,0
0.87695336,0.2849414,0
0.83582824,0.29903907,0
0.7987207,0.3129347,0
0.87713945,0.2849044,0
0.8567607,0.29169223,0
0.7736105,0.32303965,0
0.79296356,0.31518978,0
0.7722599,0.32372233,0
0.77014345,0.3244385,0
0.76221836,0.3279544,0
0.76236963,0.32777718,0
0.65230435,0.3833778,0
0.6445435,0.38799348,0
0.64438295,0.38756132,0
0.73872876,0.3386629,0
0.7387614,0.3386937,0
0.7388465,0.33825877,0
0.8121736,0.30772462,0
0.8121123,0.3077624,0
0.77537626,0.3223272,0
0.77538526,0.32251045,0
0.62572163,0.39929095,0
0.5639376,0.4431765,0
0.56404126,0.44331318,0
0.5209834,0.47951278,0
0.52114964,0.4796198,0
0.48855832,0.5116542,0
0.5275095,0.47363666,0
0.5030472,0.49680936,0
0.503179,0.49685544,0
0.50291884,0.4967508,0
0.50302815,0.49687308,0
0.5178344,0.48283604,0
0.5179361,0.4828864,0
0.44745353,0.5590661,0
0.44552413,0.56051093,0
0.44593713,0.5605554,0
0.44821998,0.55783224,0
0.4480173,0.55770296,0
0.47671473,0.52441293,0
0.47660872,0.52438277,0
0.4765463,0.52452856,0
0.4006021,0.6238816,0
0.3690121,0.6769642,0
0.36928138,0.6770078,0
0.36949125,0.67659366,0
0.36934587,0.6766192,0
0.36948302,0.67666,0
0.34329855,0.7278119,0
0.34347147,0.7278207,0
0.31506896,0.7927729,0
0.31542376,0.79280275,0
0.30616322,0.8162298,0
0.31727782,0.78739136,0
0.31752375,0.7875778,0
0.31729168,0.7875197,0
0.35848856,0.6970928,0
0.46095842,0.542133,0
0.46114415,0.54216236,0
0.46116054,0.54216325,0
0.45196208,0.55306035,0
0.47004735,0.531826,0
0.47012138,0.5319288,0
0.4701703,0.5320029,0
0.5967309,0.41898844,0
0.54648596,0.45728222,0
0.5993252,0.41697043,0
0.5993927,0.41717505,0
0.6375473,0.39192525,0
0.5766543,0.43355808,0
0.47044724,0.53108716,0
0.47067806,0.5311583,0
0.47046804,0.53109604,0
0.43039745,0.58066845,0
0.4545692,0.549933,0
0.43466663,0.57525647,0
0.43482742,0.57514066,0
0.43481833,0.57509434,0
0.4728728,0.5284538,0
0.45788854,0.5458896,0
0.3882892,0.6436563,0
0.38831767,0.643665,0
0.425965,0.5869569,0
0.42563033,0.58693874,0
0.39854676,0.627564,0
0.44691578,0.5591043,0
0.44710755,0.5591658,0
0.4469498,0.55911446,0
0.44692162,0.55911887,0
0.501579,0.4980644,0
0.5015954,0.49817467,0
0.50154245,0.4980915,0
0.50189435,0.49821728,0
0.5179281,0.48263237,0
0.5177172,0.48270336,0
0.5178382,0.4829275,0
0.5178315,0.48288873,0
0.42664304,0.5857946,0
0.40341857,0.61966705,0
0.35687143,0.70029056,0
0.4734609,0.5279185,0
0.44677824,0.55943906,0
0.438047,0.5705887,0
0.43782035,0.570473,0
0.5473688,0.45630595,0
0.5478018,0.45641083,0
0.5474527,0.45630202,0
0.54794574,0.45645428,0
0.5476286,0.45628697,0
0.50919336,0.49074802,0
0.5091674,0.4909917,0
0.50917315,0.4910434,0
0.53122354,0.4706499,0
0.49968758,0.50010073,0
0.5384359,0.46424046,0
0.52322435,0.47765517,0
0.52315754,0.4777832,0
0.4431915,0.56399125,0
0.48869932,0.5113388,0
0.488611,0.51142424,0
0.47234622,0.5292969,0
0.590756,0.4229918,0
0.6587314,0.3798088,0
0.6583649,0.3796302,0
0.6583429,0.37949684,0
0.6583781,0.37966847,0
0.6582512,0.3796082,0
0.7649968,0.3266263,0
0.77475256,0.32273275,0
0.73486316,0.340002,0
0.73490816,0.34011507,0
0.69282526,0.36066714,0
0.69292784,0.360815,0
0.70419925,0.35504785,0
0.76294357,0.3275476,0
0.65880513,0.37938386,0
0.65896213,0.379382,0
0.66146535,0.37780815,0
0.6614666,0.37798086,0
0.78049207,0.32035816,0
0.7805425,0.32028756,0
0.668822,0.37371987,0
0.7192047,0.34737486,0
0.75236595,0.33227792,0
0.752337,0.33209106,0
0.8168799,0.30611342,0
0.6572572,0.38028452,0
0.70991313,0.352029,0
0.6063789,0.41224074,0
0.4629388,0.5400757,0
0.49626368,0.5035708,0
0.5866978,0.4262897,0
0.7735551,0.32290313,0
0.6971619,0.35850877,0
0.75294787,0.33188793,0
0.75292,0.33189347,0
0.6833092,0.36585096,0
0.78308576,0.31923133,0
0.78305256,0.3190627,0
0.78309214,0.31926796,0
0.79614687,0.31404245,0
0.7961332,0.31395778,0
0.795994,0.31405917,0
0.7960534,0.31415412,0
0.7959678,0.31402397,0
0.90612835,0.27582598,0
0.8634854,0.2894441,0
0.8373383,0.2984758,0
0.7900873,0.31619397,0
0.7900984,0.31643176,0
0.84496874,0.29589495,0
0.8899143,0.28095374,0
0.8886575,0.28147182,0
0.8886981,0.2810736,0
0.8887481,0.2811636,0
0.89144,0.28028172,0
0.8933396,0.279756,0
0.8675103,0.28806794,0
0.86786324,0.28808582,0
0.8760991,0.2854398,0
0.8761309,0.28513503,0
0.87619513,0.28542632,0
0.876204,0.28538162,0
0.82230216,0.30389637,0
0.8613183,0.29021195,0
0.8613629,0.29028735,0
0.8612883,0.29011372,0
0.8089347,0.30885673,0
0.82558817,0.30283406,0
0.75203633,0.3323301,0
0.6678956,0.37420622,0
0.66806954,0.37411892,0
0.76152426,0.328156,0
0.74471277,0.33549505,0
0.7757803,0.32217026,0
0.77580154,0.32222953,0
0.77577406,0.32218346,0
0.77193666,0.32383814,0
0.77188504,0.3237956,0
0.67227715,0.37188306,0
0.6373152,0.39217553,0
0.62033606,0.4028126,0
0.64163136,0.38962054,0
0.64155,0.38954976,0
0.55937046,0.44673812,0
0.5594289,0.4467778,0
0.6526787,0.3827741,0
0.6987783,0.35772818,0
0.67487055,0.37037766,0
0.6749394,0.3704874,0
0.6749105,0.37024793,0
0.6692599,0.37329763,0
0.57091796,0.43761382,0
0.5324395,0.46931428,0
0.4775749,0.5234684,0
0.51105857,0.48894736,0
0.56511295,0.4424265,0
0.5650813,0.4424209,0
0.50771195,0.49231926,0
0.5076359,0.49218175,0
0.5077295,0.49211603,0
0.49342325,0.50670487,0
0.5340631,0.46799055,0
0.53428847,0.468196,0
0.5337218,0.46844146,0
0.6963033,0.35889477,0
0.6963822,0.3590292,0
0.6963758,0.3587366,0
0.69660264,0.35893777,0
0.6964782,0.35892025,0
0.651468,0.38359633,0
0.4901491,0.5095587,0
0.60127777,0.41567394,0
0.62615794,0.39918685,0
0.6584074,0.37958196,0
0.65827346,0.37948278,0
0.6583441,0.37973312,0
