beta,alpha
0.44370714,0.562771
0.4754965,0.52512276
0.4915074,0.5067258
0.4892725,0.50934553
0.49206066,0.5078253
0.4408364,0.5653864
0.4550628,0.549332
0.33728608,0.7410633
0.49075174,0.5090387
0.4423006,0.56435746
0.46909973,0.53222847
0.43774962,0.5702898
0.4754248,0.52340865
0.47658107,0.5247397
0.47315562,0.53070456
0.46053207,0.54352194
0.4748888,0.52751607
0.4500236,0.554647
0.45614564,0.54641956
0.4588286,0.54566044
0.45483264,0.54930323
0.45852244,0.54585576
0.44943738,0.55650383
0.47979966,0.5223617
0.4831309,0.51866555
0.4518056,0.553137
0.48545647,0.5142318
0.479667,0.52086806
0.48739898,0.5133034
0.4734395,0.5225835
0.49517602,0.5050955
0.48356888,0.5164415
0.4861396,0.51492417
0.45415393,0.5472029
0.4619625,0.54129326
0.46955085,0.53304857
0.49307021,0.5090229
0.5032912,0.4956245
0.4596181,0.5435746
0.45181125,0.5539344
0.4860711,0.5148901
0.4302881,0.58144474
0.4722759,0.52918065
0.48443142,0.51598203
0.42955378,0.58300453
0.49255377,0.5073862
0.48259535,0.519584
0.48976162,0.51041514
0.46995896,0.53012013
0.45547548,0.5508978
0.46931595,0.5341684
0.4903885,0.5108357
0.45085147,0.5539495
0.26730937,0.54990864
0.457367,0.5463112
0.48670968,0.5148404
0.6026346,0.50279135
0.47743332,0.5239381
0.49457863,0.5055544
0.48290288,0.51740295
0.45571983,0.55150485
0.47393182,0.5301779
0.45410863,0.55013436
0.48079827,0.52086526
0.48096758,0.5213385
0.46865007,0.53339016
0.48522183,0.51544887
0.47692606,0.5247625
0.44995803,0.5561086
0.44734013,0.5593764
0.49540383,0.50278735
0.47910115,0.5206297
0.48970833,0.5117038
0.45930928,0.5439377
0.4878652,0.5116221
0.48745894,0.51290625
0.44709405,0.55675775
0.45084617,0.5554484
0.46027118,0.5431062
0.45075744,0.55669504
0.46984577,0.53162843
0.4545383,0.5513283
0.476399,0.5243631
0.48717916,0.51219344
0.47328195,0.52813685
0.49554288,0.5048906
0.49318892,0.50533843
0.45911485,0.5431236
0.48874515,0.51206094
0.4676973,0.53481317
0.44795746,0.55794835
0.48802727,0.5132127
0.48797798,0.5129015
0.4459793,0.55922407
0.4488329,0.55678684
0.46982375,0.5325737
0.4966401,0.5031262
0.46052286,0.54214764
0.44656327,0.56121475
0.48432034,0.5179026
0.4737036,0.52919763
0.47399446,0.52793413
0.45783615,0.5463267
0.4783015,0.52220285
0.49361992,0.5044166
0.4685116,0.532897
0.4743439,0.5340861
0.45440814,0.55132157
0.43913934,0.56918
0.4842852,0.5162192
0.45128146,0.5537036
0.4873855,0.5125276
0.49470562,0.5032905
0.48206088,0.51727086
0.4572713,0.5462441
0.49575377,0.5050966
0.48006195,0.52054685
0.4814113,0.5187088
0.4805738,0.5187437
0.4404602,0.5657354
0.47665927,0.52410585
0.4872417,0.5141899
0.48660615,0.5127834
0.41409394,0.6064343
0.48631206,0.5151241
0.45655292,0.5479918
0.493368,0.5066305
0.452681,0.55218333
0.4365971,0.5701192
0.48682448,0.51715034
0.48549336,0.5161848
0.47188947,0.530063
0.4938017,0.5055396
0.48488384,0.51612294
0.48085666,0.5197289
0.48887545,0.511074
0.49144608,0.5085978
0.44342127,0.5638441
0.43933058,0.56957996
0.47508734,0.52655333
0.4551772,0.5485162
0.4806944,0.51947653
0.4850175,0.5148008
0.48763037,0.5126192
0.47187874,0.5304592
0.47514814,0.52651167
0.47762224,0.52290803
0.47672084,0.52538496
0.49899217,0.5000828
0.47692674,0.52521116
0.46112525,0.54142916
0.472507,0.5286622
0.44219938,0.56539685
0.42894408,0.58126205
0.44917527,0.5573056
0.48615497,0.5139315
0.47045478,0.53162825
0.465889,0.5359807
0.48203096,0.5198471
0.45933428,0.5448922
0.4807306,0.5216268
0.45904782,0.5439557
0.48299202,0.5169706
0.46548522,0.53831047
0.48186508,0.51978946
0.45542547,0.5490376
0.48716736,0.51416904
0.4910515,0.5089141
0.47516087,0.52482307
0.49031207,0.5099345
0.47861102,0.5212901
0.49147367,0.50781643
0.49059108,0.50998914
0.4988717,0.5001574
0.46277165,0.5405875
0.45031783,0.5537718
0.49278525,0.50792277
0.42968056,0.5810961
0.45105743,0.555571
0.4690251,0.53331095
0.44810125,0.5592597
0.49108496,0.50837886
0.48224008,0.5179497
0.44835365,0.5580897
0.48562583,0.5141103
0.43537462,0.57468396
0.43662453,0.57114315
0.4838105,0.5173978
0.46840534,0.53350574
0.47443566,0.5263329
0.44544154,0.56440717
0.46655467,0.5374206
0.4823353,0.52024865
0.44626904,0.5593576
0.49124137,0.50907636
0.31374463,0.7981948
0.4798456,0.5213254
0.49639368,0.503082
0.4787792,0.5235183
0.47921887,0.52084845
0.45816836,0.545949
0.47171468,0.529781
0.44460392,0.56337357
0.4847868,0.51664305
0.4879991,0.5114837
0.47619334,0.5263192
0.45144126,0.5538478
0.4890447,0.5111209
0.4789733,0.5216004
0.49597335,0.5034673
0.45960504,0.54326034
0.4546795,0.5502029
0.43718722,0.57108325
0.5005684,0.49997547
0.49938217,0.5009617
0.49174172,0.5082982
0.50662327,0.49356177
0.48850313,0.5110222
0.47176212,0.52996856
0.4643121,0.5404137
0.2616674,0.9556505
0.48514605,0.51509875
0.47124407,0.5318401
0.49718362,0.5049084
0.48407915,0.5153849
0.46339452,0.5392212
0.47563055,0.5247112
0.46211785,0.5415991
0.4500933,0.55520123
0.4796948,0.5209646
0.4390122,0.569322
0.47734207,0.52387756
0.48737937,0.5135982
0.49001533,0.5090394
0.4421422,0.5667643
0.4881053,0.51249796
0.32656723,0.7651009
0.45925862,0.54412746
0.49022305,0.5096104
0.47746912,0.5232981
0.48438057,0.5153318
0.47817618,0.5237171
0.45236504,0.5566367
0.4598103,0.5424549
0.44496244,0.5599605
0.46094015,0.54317504
0.49233755,0.5071642
0.45888755,0.5455431
0.48850146,0.51106477
0.49752825,0.50141674
0.47760782,0.52299845
0.42485613,0.5880092
0.4571836,0.5466367
0.4898825,0.50997895
0.47886768,0.52132744
0.4496817,0.55652493
0.4511273,0.55370027
0.48623508,0.51528996
0.50593007,0.49346048
0.4902939,0.50944805
0.44356456,0.5633408
0.486699,0.5125617
0.47095597,0.53144485
0.45088866,0.55620724
0.4741961,0.5273366
0.47625414,0.52494943
0.4913508,0.5089673
0.4920762,0.50760365
0.45553496,0.5469655
0.4951277,0.5051814
0.47747022,0.52392167
0.47081167,0.5314474
0.4812175,0.51983535
0.4750294,0.5268504
0.44330958,0.564218
0.48253724,0.5182685
0.46520528,0.53695744
0.45132855,0.55421084
0.4606736,0.5428221
0.45418766,0.5502387
0.4549877,0.54808915
0.4495938,0.55742216
0.45381165,0.5504971
0.4578382,0.5456644
0.4831652,0.5167327
0.48686093,0.5133848
0.45586407,0.54927695
0.49058035,0.510442
0.48450688,0.51587737
0.47592935,0.525993
0.46046817,0.54290617
0.4776341,0.52342325
0.48604268,0.51290494
0.43709412,0.5699254
0.4818002,0.5227887
0.4877912,0.5125719
0.47687057,0.52409077
0.47792315,0.52312565
0.47788104,0.52513427
0.4812277,0.5190681
0.44209355,0.5656129
0.48516333,0.5147743
0.47357246,0.52924925
0.48391208,0.51679546
0.46348724,0.53914994
0.4957373,0.5046858
0.48250484,0.5182369
0.42288256,0.59095496
0.49548712,0.50371015
0.4504221,0.5543403
0.47002578,0.53115386
0.4755939,0.5278547
0.45653135,0.5475379
0.4847104,0.5164524
0.4722101,0.52978235
0.4573277,0.5478409
0.48901898,0.51193076
0.48256284,0.51743394
0.43880367,0.56928635
0.45881304,0.57016456
0.4761723,0.5264109
0.49122882,0.50874686
0.48101673,0.52033466
0.5349228,0.4677579
0.47953758,0.52120376
0.45317963,0.5529407
0.46985105,0.5326826
0.48430842,0.5159393
0.46007085,0.5430601
0.4772066,0.52343726
0.44934648,0.557209
0.49936926,0.50051457
0.48508605,0.51480377
0.49836153,0.5027859
0.48853174,0.5113283
0.4832917,0.5169716
0.46944454,0.53348356
0.47655794,0.5249207
0.46173528,0.54283094
0.44817927,0.55770695
0.4817386,0.51982474
0.450194,0.55337435
0.44660935,0.56124383
0.49197713,0.5084992
0.475896,0.524308
0.4824194,0.5176624
0.44609192,0.56109315
0.4802902,0.52028227
0.46872035,0.53290725
0.51758367,0.48300132
0.43741375,0.57114196
0.451753,0.5547589
0.48259488,0.51781046
0.47465876,0.5267683
0.47360533,0.52946985
0.45343888,0.55213434
0.47798973,0.5235472
0.47131088,0.5304304
0.45831347,0.54672766
0.46786472,0.5351554
0.48302177,0.51669824
0.48815697,0.5125058
0.45980814,0.5438109
0.47159767,0.53009796
0.47292638,0.5294102
0.4395522,0.56827414
0.4813305,0.51931435
0.48418343,0.5169893
0.4814805,0.5200925
0.4853771,0.5156913
0.45249552,0.5530294
0.47246337,0.5287371
0.4501881,0.5558153
0.45328864,0.5515464
0.4796532,0.5216934
0.47985446,0.5215123
0.4740652,0.52904254
0.4396459,0.5663288
0.453871,0.5507398
0.48311767,0.517527
0.48206118,0.51888156
0.49513298,0.5041945
0.48707944,0.513777
0.48456258,0.51601183
0.4711254,0.53147596
0.45362636,0.5511264
0.4612563,0.5441462
0.47826934,0.52326185
0.49713355,0.50159144
0.48049882,0.521095
0.4804659,0.52007437
0.45962286,0.5453197
0.46069953,0.54124224
0.46228096,0.5394463
0.48159873,0.5184885
0.4951639,0.5063247
0.48168355,0.518871
0.4768648,0.5253341
0.49859524,0.49957284
0.45244318,0.5529796
0.4717647,0.5313261
0.47536552,0.5259233
0.4796437,0.52166295
0.48085943,0.5208955
0.44745824,0.55697393
0.47813338,0.5234121
0.43592584,0.5732869
0.4580583,0.54548526
0.4834141,0.51600206
0.4904451,0.5095281
0.443919,0.56315994
0.49000028,0.5092725
0.4899555,0.5089061
0.49886635,0.5014983
0.4800732,0.5232532
0.47306767,0.52751386
0.47615805,0.52452916
0.43521288,0.57291245
0.47831133,0.5218553
0.4681818,0.5322163
0.47460684,0.52664196
0.4755676,0.5254512
0.46130782,0.5430168
0.47093102,0.5304231
0.49770096,0.50199527
0.4724278,0.5305295
0.4679056,0.5345539
0.4723719,0.52955145
0.48362875,0.5183988
0.48964617,0.5120397
0.48605007,0.51456684
0.49364117,0.5067563
0.47069684,0.5311306
0.45057413,0.55480593
0.49530327,0.50479484
0.4741883,0.5280234
0.4886382,0.5117506
0.46884605,0.53443617
0.48277807,0.51827633
0.43585017,0.5737337
0.4894921,0.5082599
0.4742121,0.5275938
0.46185553,0.541935
0.48894018,0.5113534
0.4644331,0.53888464
0.4925773,0.5076684
0.45646903,0.5484013
0.48602715,0.5153849
0.49212426,0.507956
0.48443872,0.51459473
0.48748755,0.51251596
0.48473856,0.5168927
0.48831362,0.5117963
0.45219314,0.553917
0.47219902,0.53042245
0.48179176,0.5197321
0.46266097,0.5394422
0.4880548,0.51391137
0.44764525,0.5588903
0.51728576,0.48292544
0.4760738,0.52654225
0.46664992,0.5354525
0.3019558,0.8235703
0.4859559,0.51486975
0.46579483,0.5359211
0.4611789,0.5412749
0.46055636,0.542002
0.4568339,0.5477984
0.47630194,0.5248992
0.44922224,0.557496
0.48026037,0.52002084
0.4965994,0.5058386
0.4821308,0.5179784
0.45305663,0.5526038
0.47122008,0.5308491
0.48215866,0.51727486
0.4818868,0.51831824
0.47540945,0.5273116
0.4803883,0.5214195
0.48819357,0.5128557
0.42652145,0.58639723
0.44026753,0.56884307
0.483462,0.51742285
0.43306017,0.5768181
0.47398913,0.52774376
0.46449745,0.53868634
0.46130458,0.54182756
0.4772426,0.5246497
0.4978047,0.5039227
0.48834202,0.51156354
0.4343274,0.57711685
0.49223948,0.5071057
0.47323465,0.52821016
0.43541703,0.5710864
0.46955493,0.5333063
0.44631812,0.560915
0.45003784,0.5550567
0.4570257,0.54589176
0.485562,0.5135617
0.4508996,0.5527317
0.47860563,0.5249863
0.48469082,0.5148994
0.4939422,0.50741154
0.4940988,0.506388
0.49193284,0.5090988
0.47627446,0.5238954
0.48023242,0.5205412
0.48828983,0.5146109
0.44208118,0.5652253
0.48032585,0.5207484
0.45179456,0.5542694
0.48430958,0.5176985
0.4590535,0.5435677
0.47610128,0.52580255
0.46808478,0.53514576
0.46370852,0.53846574
0.4796131,0.5224023
0.48113593,0.5181616
0.48471242,0.5162636
0.47089863,0.53148437
0.5894508,0.42454857
0.47576183,0.52517456
0.4678654,0.53371257
0.495483,0.5034323
0.47287598,0.52876437
0.45652723,0.54796857
0.45222765,0.55259347
0.47607517,0.52457273
0.48636135,0.5171479
0.48113567,0.5206726
0.46199024,0.54080933
0.48697194,0.51344734
0.48638117,0.5140966
0.46252984,0.5399465
0.4615578,0.54254633
0.4736655,0.5280512
0.47473177,0.5282559
0.45261094,0.55343133
0.46052027,0.5414222
0.4761926,0.5263047
0.48118427,0.5201212
0.48794776,0.5116775
0.44623452,0.56096405
0.48841086,0.51280564
0.476476,0.5269988
0.4377906,0.5723643
0.483412,0.5161191
0.4741429,0.5271622
0.48429784,0.5159319
0.48799476,0.51201427
0.46906707,0.53253686
0.49184105,0.50938797
0.4997153,0.5004213
0.48839283,0.5113798
0.46509758,0.53842247
0.47663593,0.5257365
0.44094107,0.56721026
0.46530595,0.539046
0.44324458,0.5649367
0.44731918,0.5585978
0.4716654,0.52964276
0.48773354,0.5125596
0.4848203,0.5149253
0.43596226,0.57309985
0.4874455,0.5138476
0.49788058,0.50035137
0.48535368,0.51559174
0.4701288,0.53266126
0.45704484,0.54711777
0.4921644,0.5074643
0.4885528,0.51235574
0.44154033,0.564829
0.42873517,0.58355594
0.43452644,0.5747452
0.45858297,0.5445138
0.48314956,0.5177291
0.4802221,0.52059096
0.48131683,0.5195629
0.4859432,0.5143677
0.49338785,0.5058012
0.45334828,0.5510729
0.49812138,0.5023448
0.4475511,0.5590117
0.46971944,0.5321835
0.44620514,0.56069726
0.44762322,0.5601003
0.45717657,0.54522294
0.48644754,0.51396817
0.47937033,0.5229775
0.4876384,0.5144283
0.4782797,0.52220607
0.49056277,0.5100297
0.47712278,0.52453977
0.4561922,0.54825836
0.46090394,0.54206717
0.45145065,0.5528658
0.47568443,0.52691996
0.47714218,0.5228359
0.461657,0.5425404
0.45137596,0.55279094
0.45276704,0.55241096
0.49681202,0.50128835
0.4587885,0.54529554
0.4833325,0.5177093
0.48352766,0.5164991
0.4787729,0.5216022
0.47245297,0.5284468
0.47255152,0.5300162
0.31558713,0.79167104
0.4831186,0.51975226
0.48872793,0.51064074
0.44546202,0.56168205
0.45693782,0.54835063
0.4872004,0.51345617
0.48583797,0.5134432
0.4938034,0.50584656
0.49283302,0.5076935
0.4895901,0.5110669
0.49090275,0.5097757
0.48366556,0.51956177
0.46762273,0.53607124
0.46239266,0.5428477
0.4817369,0.51852536
0.49016863,0.5079518
0.3288324,0.7586264
0.4820572,0.51832986
0.480188,0.5206795
0.46246654,0.5413784
0.4894719,0.5116487
0.46091524,0.54278314
0.491238,0.5093371
0.45533088,0.5496323
0.4868469,0.5142536
0.44585228,0.5611304
0.47652343,0.52402616
0.49231958,0.509602
0.45350388,0.55196995
0.4577227,0.5466107
0.4809103,0.5203709
0.4771381,0.52319723
0.47719434,0.52492756
0.4717356,0.53142816
0.49271697,0.5077175
0.49233088,0.5088367
0.44861513,0.55800706
0.49834308,0.5010516
0.5281622,0.5192772
0.48633313,0.5146604
0.4898452,0.5100974
0.47578776,0.52542484
0.47513744,0.5267513
0.48316884,0.516727
0.4829719,0.51761395
0.48700312,0.5129172
0.4344971,0.5751618
0.48317626,0.51783353
0.49234757,0.5082648
0.4414686,0.56591636
0.44840962,0.55799425
0.49216,0.50697935
0.4360789,0.57401484
0.48398143,0.5170388
0.49881718,0.50096285
0.46554235,0.5383899
0.46486714,0.53854847
0.49200433,0.5084271
0.474031,0.5267498
0.4599676,0.54456747
0.47703984,0.5225656
0.44806832,0.5577884
0.49306336,0.5053084
0.45051074,0.5547503
0.48634452,0.51612717
0.48485774,0.515658
0.46933824,0.5313317
0.33593586,0.7432632
0.47725892,0.5235267
0.47808748,0.5229044
0.4998954,0.49902436
0.49623248,0.50448316
0.48499978,0.5164191
0.45063972,0.5550252
0.49754596,0.50187254
0.4625793,0.5403098
0.48740673,0.51215893
0.4839735,0.5166668
0.49709308,0.50238687
0.45849046,0.5453421
0.4673219,0.5346647
0.4478461,0.55869675
0.49760705,0.5022588
0.43246433,0.5781891
0.46159387,0.54171246
0.47109863,0.5307877
0.48868152,0.51254547
0.4530202,0.552303
0.47711784,0.5242298
0.4670962,0.5361097
0.47034687,0.53031754
0.46838623,0.5339668
0.49691793,0.50412923
0.48012897,0.5212327
0.4557805,0.5474508
0.48295608,0.51919633
0.4991581,0.5003069
0.48694313,0.5124112
0.45548394,0.5491411
0.48154134,0.5181771
0.5013854,0.49783763
0.47512686,0.5258123
0.4831992,0.51667464
0.4578366,0.5470949
0.49099258,0.5093275
0.48666027,0.51339453
0.48586932,0.5172292
0.44441405,0.5633453
0.49600253,0.50490457
0.45628735,0.550083
0.4943626,0.50604403
0.4866355,0.5133476
0.48157614,0.5193951
0.46635795,0.5364205
0.44612724,0.55981106
0.45463803,0.54908997
0.44395697,0.56402296
0.45529693,0.5483457
0.48575628,0.515186
0.44976452,0.55441433
0.477004,0.5244607
0.46078208,0.5404362
0.45290002,0.55500007
0.44620812,0.5612339
0.4816497,0.52025366
0.44903836,0.5576938
0.57031417,0.43821245
0.44284406,0.56408685
0.48585394,0.5142122
0.4764682,0.5258475
0.4776113,0.52400804
0.4463811,0.56174725
0.48553348,0.51499164
0.4801719,0.5217858
0.46050555,0.54585516
0.48626116,0.51345134
0.47577786,0.5267979
0.48738068,0.512976
0.47336128,0.5283419
0.48397285,0.51678944
0.47813898,0.5227731
0.45715848,0.5470908
0.44793132,0.5582214
0.47714943,0.52457935
0.46482044,0.53854394
0.44800344,0.55844706
0.46656522,0.5372965
0.47805688,0.5229675
0.47740346,0.5244281
0.48986843,0.5101603
0.3253402,0.7709642
0.45084932,0.55700713
0.44896924,0.55536944
0.49392658,0.5065508
0.48391926,0.5171195
0.48266298,0.51724875
0.48791692,0.5122428
0.4924486,0.5092174
0.4561571,0.54889953
0.47269198,0.5283671
0.47627908,0.525223
0.4880636,0.5127084
0.4862226,0.5152455
0.48093355,0.5192076
0.4750701,0.52763116
0.4396052,0.5679013
0.486689,0.51054335
0.4906569,0.5098387
0.47434917,0.52631897
0.4419807,0.5655527
0.49047723,0.5098666
0.45672375,0.546353
0.4713189,0.5239342
0.4423495,0.56481856
0.48319724,0.5165928
0.49937552,0.49909478
0.49392977,0.5057395
0.4936656,0.5052193
0.4888242,0.51145923
0.4471997,0.5582185
0.48762763,0.51229054
0.4919377,0.5087796
0.4748511,0.5257481
0.4583865,0.54605496
0.45681712,0.5460591
0.49952385,0.49958268
0.5005689,0.50096375
0.4972,0.5049993
0.48146552,0.5200152
0.4764116,0.52499217
0.486559,0.515741
0.4665464,0.53476316
0.48731175,0.5128731
0.47966242,0.5207343
0.48835596,0.51154006
0.45419523,0.5504816
0.46871665,0.5342692
0.48811582,0.5121899
0.4847029,0.51633203
0.42807907,0.58316463
0.49533072,0.50477827
0.4931677,0.50710654
0.4321313,0.57890844
0.4679855,0.5357192
0.44765157,0.55860406
0.482474,0.5185277
0.49376652,0.50787693
0.4545209,0.54921705
0.49728885,0.50169593
0.49065852,0.5095124
0.4801938,0.52033544
0.45585516,0.5486503
0.48490176,0.51683706
0.50086313,0.4990546
0.4850745,0.51366043
0.48533612,0.51452184
0.44788498,0.5572107
0.4552296,0.5499939
0.49662042,0.5033233
0.4398458,0.5685968
0.47178793,0.52989423
0.44467327,0.561385
0.4793747,0.5213024
0.4725643,0.52940637
0.48389092,0.51684034
0.45095897,0.5539185
0.46119618,0.541775
0.481731,0.51926863
0.49030975,0.5104927
0.47911257,0.52324903
0.47979435,0.51983833
0.48981985,0.5098647
0.48029438,0.52097386
0.48156744,0.51940215
0.48626238,0.5135824
0.48912507,0.5124899
0.43678898,0.57392985
0.44851708,0.5580168
0.45755312,0.5465772
0.4826918,0.51718366
0.48426113,0.5156185
0.48606753,0.513346
0.46401164,0.5395209
0.4947727,0.50563455
0.45966056,0.544634
0.47365934,0.5281674
0.47121993,0.53147167
0.45803154,0.5460642
0.4839606,0.5171422
0.4640763,0.53892326
0.457842,0.5458347
0.48108864,0.52095383
0.48607922,0.5130979
0.4566486,0.5460554
0.48083577,0.520997
0.49718475,0.5099243
0.4869775,0.5136943
0.48547253,0.5148928
0.48315182,0.5185285
0.4927117,0.5061695
0.48098764,0.5203062
0.49835485,0.503661
0.47378665,0.52751756
0.49011979,0.50988525
0.45384485,0.55092543
0.44959378,0.5558814
0.4702829,0.53348786
0.48566893,0.51717806
0.4603634,0.54357034
0.49885002,0.5014111
0.48227808,0.5184964
0.48252457,0.5186327
0.49016005,0.50875556
0.49592733,0.5035171
0.43301576,0.5760551
0.43959692,0.569056
0.457,0.54863995
0.47021025,0.53253514
0.4701455,0.533526
0.48020288,0.51986164
0.42727447,0.5851407
0.46635845,0.5357305
0.4876958,0.5124164
0.47494748,0.526259
0.4924836,0.5081634
0.47822797,0.5235319
0.48117214,0.51898503
0.48120186,0.51862645
0.45268852,0.55139464
0.47308287,0.52820563
0.4609285,0.54237914
0.47991,0.5213992
0.45366746,0.5508817
0.5035083,0.497769
0.4941042,0.5059324
0.45409834,0.55017626
0.4628514,0.54282314
0.44379556,0.56235504
0.50025433,0.50005466
0.45410642,0.5512688
0.4705106,0.5313814
0.48451102,0.5159386
0.47289658,0.5293848
0.47269946,0.52935153
0.48319256,0.5175478
0.4864134,0.512916
0.46475628,0.5373685
0.49307597,0.5070253
0.47473127,0.5268673
0.45333526,0.5512561
0.4694648,0.5330309
0.47870395,0.52241737
0.48125872,0.51990634
0.47857633,0.52121574
0.46690843,0.53613126
0.4787164,0.5213218
0.4696415,0.53227097
0.45607185,0.54920423
0.46988645,0.53312236
0.4900393,0.5090913
0.47667348,0.52396744
0.4662857,0.5363015
0.49030894,0.5110404
0.49010327,0.5098029
0.46334594,0.5397016
0.4807571,0.522058
0.4956501,0.50300723
0.4672644,0.53462887
0.4745305,0.5275028
0.4966644,0.5028863
0.50122434,0.4983741
0.48243818,0.51863277
0.49433002,0.50338435
0.48598215,0.5143278
0.47566286,0.5245377
0.48857275,0.51162493
0.45484868,0.54967225
0.45778564,0.54728687
0.44416013,0.56195456
0.46918806,0.53323305
0.47181827,0.5305816
0.452769,0.55239475
0.48776037,0.5125656
0.48235932,0.5185086
0.49517977,0.5052933
0.44799012,0.5573921
0.46729234,0.53469634
0.44748762,0.5594188
0.4777986,0.52384466
0.47368005,0.5276936
0.47468033,0.52698475
0.45946774,0.5443885
0.5000262,0.50027955
0.4566086,0.5485661
0.45922643,0.54401964
0.3065469,0.81217396
0.48515487,0.5157319
0.46112636,0.54253685
0.47623256,0.5255206
0.46068645,0.5423381
