beta,alpha
0.5699181,0.43910417
0.55955684,0.44662365
0.4896957,0.50985795
0.52088064,0.4783163
0.6427615,0.3889801
0.5330701,0.46821076
0.37343603,0.67000526
0.42189565,0.59350556
0.4748756,0.5259358
0.5510273,0.45375425
0.42303622,0.59093285
0.49846354,0.500157
0.53659517,0.46550143
0.42634627,0.585868
0.51309514,0.48769435
0.5461727,0.45633587
0.46416748,0.5364285
0.56020254,0.44680667
0.550238,0.45440271
0.55699015,0.44961244
0.46187758,0.5397632
0.40449506,0.62158966
0.5406113,0.46144405
0.45392588,0.55098104
0.533441,0.46842262
0.5382343,0.4644772
0.55569106,0.45042938
0.46603224,0.5328285
0.5456337,0.4590022
0.59433097,0.44408825
0.58888274,0.42243934
0.4597871,0.54290885
0.5142853,0.4876546
0.44572952,0.560532
0.3361289,0.73943317
0.47480142,0.5265269
0.27764758,0.9035432
0.39879498,0.6248806
0.47427362,0.5281394
0.43436292,0.5757322
0.4417433,0.5658684
0.4861735,0.50826764
0.35857633,0.69719386
0.50855255,0.48941258
0.43818653,0.5720067
0.48191598,0.5185932
0.26857075,0.93322957
0.54275787,0.46019858
0.49146524,0.50813794
0.5455884,0.45916384
0.5055283,0.4934446
0.56842136,0.43978703
0.4939521,0.50623906
0.40084565,0.6244339
0.3330302,0.749374
0.4465328,0.5587324
0.563893,0.44355085
0.5283819,0.47308567
0.45035157,0.55504256
0.5475509,0.45731595
0.42088395,0.59350055
0.55690247,0.44922632
0.46173462,0.53701496
0.526311,0.4744427
0.55002505,0.4558977
0.45804483,0.5453019
0.5133277,0.48691204
0.5822039,0.43008244
0.4696831,0.52975494
0.61445373,0.40815458
0.4302179,0.57990885
0.4573282,0.5435509
0.41244256,0.6055522
0.56306976,0.4436215
0.5035696,0.49498427
0.46401048,0.53942955
0.55790895,0.44970268
0.5692441,0.43675297
0.53767353,0.4644431
0.31551293,0.79309565
0.53765213,0.46567512
0.47581938,0.5243608
0.44073808,0.5650117
0.3717696,0.6675723
0.42081913,0.5927899
0.4620521,0.5399419
0.5029111,0.4969395
0.5329326,0.4688612
0.42575377,0.58728904
0.6339017,0.39454666
0.39185938,0.6361885
0.5189913,0.4798964
0.5620116,0.444407
0.5301955,0.4694162
0.541478,0.4607904
0.48946065,0.5126242
0.5651679,0.44306818
0.5093289,0.48972195
0.48568875,0.5146676
0.48908693,0.51006085
0.3786861,0.65749687
0.5248639,0.47335738
0.4633444,0.53982335
0.5031946,0.49311256
0.5489815,0.45381436
0.46368504,0.537844
0.5583861,0.44739422
0.35701978,0.70142114
0.60745263,0.4107061
0.62558645,0.3999452
0.6069136,0.4111792
0.5408729,0.46137482
0.5186206,0.48225716
0.5877803,0.4235537
0.5097905,0.48932034
0.5031959,0.49629858
0.47010607,0.5311835
0.47326118,0.5296041
0.45554233,0.5487825
0.4284019,0.58329254
0.53468907,0.4670151
0.45141935,0.55286455
0.5448479,0.45772067
0.45203525,0.55298215
0.37521103,0.66569126
0.48684818,0.5140198
0.5673394,0.4403628
0.49859378,0.49991176
0.5613787,0.44526994
0.56313473,0.44472674
0.45712912,0.54496837
0.5242728,0.4742459
0.4940506,0.50438786
0.5452634,0.4579405
0.5580269,0.44706008
0.5022634,0.49738643
0.31278205,0.79983723
0.45604774,0.5459301
0.49174908,0.5071271
0.41088033,0.60975105
0.36633027,0.6803259
0.35370788,0.7083022
0.50675315,0.4440988
0.49251342,0.50721115
0.5303258,0.4726588
0.45910844,0.54267853
0.5168488,0.48273045
0.57070184,0.4378859
0.525757,0.4756714
0.522126,0.48059472
0.45523047,0.5480346
0.610876,0.41048732
0.3918686,0.6391459
0.55213493,0.4530529
0.546728,0.45413554
0.48991987,0.5105287
0.39151096,0.6359197
0.41369042,0.60380054
0.5013311,0.49800494
0.5496559,0.4549372
0.6053342,0.41287443
0.5050363,0.49728978
0.5519451,0.4516785
0.5233648,0.4781903
0.51564866,0.48445436
0.44220182,0.5664077
0.56972474,0.4394843
0.74024355,0.33703703
0.36998317,0.6745381
0.52248806,0.47759086
0.48248747,0.5170682
0.44752705,0.55847
0.4590851,0.54545575
0.4819452,0.5186512
0.55875254,0.44662514
0.53256977,0.4697438
0.43131393,0.5796754
0.5717946,0.4370595
0.5553963,0.44984117
0.4551622,0.5498052
0.492549,0.5047661
0.543272,0.45904964
0.45205197,0.552395
0.45303476,0.55203813
0.5534628,0.4510201
0.54470456,0.45854926
0.54957104,0.45510432
0.594391,0.42014006
0.52308685,0.47700733
0.49449572,0.5053612
0.55138093,0.45381904
0.5440664,0.4595904
0.44375962,0.5627766
0.4219408,0.5919851
0.52863306,0.47358343
0.48037428,0.51993275
0.4119773,0.606511
0.515084,0.48440707
0.4636474,0.5401514
0.5704593,0.4389261
0.41918412,0.5949735
0.351825,0.71170217
0.47476193,0.52545613
0.4947919,0.50567806
0.3792015,0.66004
0.40680063,0.61561996
0.5651547,0.44082388
0.557207,0.4492407
0.577148,0.4337589
0.45950967,0.5437617
0.5352158,0.46475074
0.4209062,0.5951681
0.49525565,0.5047938
0.54568964,0.45743412
0.4486876,0.5572371
0.604655,0.41345295
0.53507906,0.46512902
0.4921958,0.50863856
0.55616933,0.446495
0.5867665,0.42536277
0.516015,0.48297998
0.57858235,0.43279913
0.55874777,0.4458351
0.56960404,0.43989933
0.55787796,0.43612415
0.457507,0.54548115
0.5302291,0.47040245
0.42429492,0.5897296
0.498755,0.50155526
0.48033926,0.5192863
0.50453293,0.49426115
0.49213755,0.5059778
0.56280965,0.44412455
0.45460874,0.5494664
0.45449194,0.55027324
0.50727385,0.4913012
0.5061425,0.4935638
0.49062717,0.5088281
0.6087415,0.41259462
0.43492943,0.57492197
0.5482526,0.45482585
0.50322753,0.49699894
0.5544062,0.45082253
0.5629212,0.44452584
0.49150577,0.50699896
0.5873459,0.42619994
0.47928858,0.5214119
0.54431033,0.45995
0.5172558,0.48344296
0.53493816,0.466271
0.3160154,0.791799
0.54762125,0.4557895
0.54142326,0.46122706
0.51928514,0.4813277
0.5789648,0.4315418
0.43589267,0.5734528
0.5516893,0.45389113
0.5183523,0.48099065
0.47982195,0.5208256
0.4987117,0.5010949
0.5298187,0.47195986
0.52253383,0.47519183
0.45183277,0.5524215
0.5724237,0.43789914
0.4630045,0.54007906
0.44441617,0.5620654
0.54688483,0.45597565
0.43630758,0.57435685
0.45268762,0.5505383
0.41089126,0.60824037
0.4598755,0.54219687
0.46085387,0.5415159
0.5054437,0.49304622
0.5242095,0.47702742
0.40207765,0.62265664
0.587739,0.42478824
0.510611,0.48916343
0.5594349,0.44737652
0.4896193,0.5088366
0.46543953,0.5372011
0.28360555,0.8795168
0.5290318,0.47415504
0.6013706,0.4160048
0.47276843,0.5282019
0.50779516,0.49134445
0.38866934,0.643043
0.4594353,0.54313284
0.58157647,0.42949694
0.4076671,0.612454
0.49869788,0.5004989
0.47762483,0.5220664
0.4026551,0.6211131
0.4758641,0.5251883
0.5625752,0.44460818
0.551008,0.4528858
0.5887983,0.42520067
0.4398704,0.5704529
0.36353546,0.6868607
0.58310854,0.42856866
0.56361836,0.44547853
0.49960992,0.5008454
0.5061368,0.4930914
0.5738665,0.43617958
0.47974154,0.5221415
0.47813612,0.5204809
0.5720673,0.4359502
0.56879205,0.43962434
0.4706706,0.53257734
0.5661983,0.44135714
0.47197926,0.5283776
0.5206821,0.48127005
0.6326552,0.3947432
0.42673922,0.58475024
0.26448384,0.94795984
0.4347066,0.5724948
0.5170581,0.48083872
0.5059208,0.49279273
0.49825263,0.49869072
0.5113371,0.48846096
0.5431282,0.45871118
0.48788488,0.5124333
0.48451626,0.5165731
0.4626231,0.54015785
0.4679623,0.53137416
0.4392309,0.5707299
0.3517538,0.713557
0.5035134,0.49553737
0.49021938,0.50804716
0.5928713,0.42935356
0.4848531,0.5144451
0.551789,0.4533525
0.3306726,0.75890684
0.44592038,0.5601288
0.26980612,0.9123625
0.4315667,0.57848203
0.55456096,0.45000228
0.51912105,0.48117375
0.5092552,0.49094275
0.44760406,0.5564421
0.5283775,0.4718373
0.49207193,0.5071896
0.52390134,0.4768967
0.42319614,0.5900902
0.5099099,0.48931813
0.5213771,0.4780077
0.4075072,0.6139131
0.46026644,0.5422594
0.59806985,0.41846338
0.51387274,0.4844644
0.5829716,0.427996
0.5610697,0.44666624
0.5290325,0.47297418
0.4480542,0.557941
0.56615376,0.44115636
0.56307864,0.44529563
0.47776464,0.52287453
0.31644383,0.7898561
0.5670308,0.44111192
0.55544615,0.44958812
0.54947245,0.45557892
0.5128972,0.48613507
0.5888388,0.42507932
0.5915891,0.4234763
0.59746706,0.41545996
0.41110045,0.606244
0.51713705,0.48257667
0.47052252,0.52858096
0.4764315,0.5250698
0.5000136,0.49910474
0.50622684,0.49349213
0.58548087,0.42620018
0.43409273,0.5750326
0.5064367,0.49280804
0.4691079,0.5322417
0.48335966,0.51777077
0.56694055,0.44089806
0.54907495,0.45324907
0.5762761,0.43314552
0.44004634,0.56509024
0.39024857,0.62321335
0.546793,0.45710054
0.5712706,0.43775576
0.47701323,0.5227565
0.43446603,0.57643527
0.5212783,0.47877377
0.54404783,0.45845705
0.42384318,0.59061575
0.42549214,0.585923
0.46023393,0.54354125
0.57428014,0.43528464
0.27582097,0.9124345
0.45600253,0.5474977
0.47466472,0.52523977
0.42085657,0.5954915
0.5282892,0.47380194
0.5570637,0.4496792
0.31133842,0.80536824
0.3514254,0.71237314
0.5729497,0.43726778
0.47168225,0.53002524
0.57975453,0.432044
0.5616254,0.4448019
0.36330682,0.6860831
0.43812132,0.57259667
0.5145153,0.48593432
0.52218777,0.47779232
0.46455202,0.5364568
0.5679149,0.44031247
0.5891851,0.42577696
0.27115273,0.9255433
0.47088173,0.5312445
0.5772347,0.43346003
0.46066555,0.5363154
0.3331549,0.7527163
0.42324263,0.5908686
0.56665087,0.44098854
0.42524076,0.5853871
0.538184,0.46367788
0.47829568,0.5211816
0.57854116,0.43327507
0.46824583,0.5322499
0.49195704,0.5070114
0.36890215,0.67986554
0.46684182,0.5251083
0.4941604,0.5033617
0.57552665,0.43569586
0.57599014,0.4341567
0.5660841,0.44154707
0.51477504,0.48494774
0.49493665,0.5037519
0.5598762,0.44790167
0.49625158,0.5036096
0.48277155,0.51860905
0.5539494,0.4509519
0.3804,0.6576589
0.5632349,0.44454026
0.47745544,0.52350414
0.5735209,0.43621945
0.48570967,0.50997114
0.4939225,0.50612485
0.56329846,0.44159243
0.4464393,0.55625194
0.45439437,0.54868174
0.6073247,0.41312188
0.5741815,0.43515748
0.49357802,0.5061994
0.42530268,0.589075
0.35417202,0.7058351
0.529196,0.47206986
0.5512438,0.45442864
0.44634846,0.55961335
0.49607697,0.5021371
0.6213372,0.4027288
0.44627488,0.55983263
0.48128334,0.5187204
0.51282775,0.4864137
0.5481765,0.45541918
0.46784207,0.5335536
0.58824545,0.4254204
0.52142894,0.48010683
0.51661366,0.48277208
0.35997978,0.6924223
0.5222029,0.47800735
0.511025,0.48806483
0.53343105,0.46805626
0.48072538,0.51940215
0.3672343,0.6817489
0.55474466,0.4501078
0.52913594,0.4714225
0.5523472,0.45175582
0.53429794,0.46725687
0.5570425,0.4490263
0.5121652,0.48908815
0.44972613,0.55400026
0.55131984,0.452811
0.48025465,0.51473504
0.50221425,0.49834672
0.50646627,0.49353346
0.44344315,0.5641077
0.5436765,0.4603781
0.36544827,0.6761661
0.5879691,0.42598277
0.51365125,0.48636913
0.5983552,0.4185016
0.34848797,0.71635926
0.35803244,0.69898206
0.52676517,0.47415376
0.47421458,0.5259121
0.49874094,0.49981633
0.47412935,0.5257226
0.44042897,0.56596214
0.3982034,0.6289977
0.3807432,0.65411466
0.5143185,0.48571995
0.54181314,0.46137914
0.3859686,0.6476639
0.5087745,0.4909977
0.50674844,0.492101
0.5208793,0.48067224
0.5662329,0.4419762
0.46713656,0.53733206
0.43602565,0.5742717
0.5053686,0.49258918
0.45892742,0.5434829
0.5427871,0.4611429
0.3708178,0.67440104
0.547171,0.4578077
0.5096471,0.48935825
0.51863396,0.479653
0.43682942,0.5703109
0.6016969,0.4169302
0.49227762,0.5063148
0.54806894,0.45633405
0.5240543,0.47552207
0.52857685,0.47177023
0.5010675,0.49877626
0.5685443,0.4384925
0.30241174,0.830328
0.4961174,0.5020378
0.37519473,0.6694296
0.5716783,0.4380746
0.4728465,0.5289063
0.47771066,0.5229248
0.468489,0.5336387
0.5711635,0.43711236
0.6185287,0.40370074
0.48414737,0.5153643
0.58219564,0.4298854
0.503409,0.49720958
0.4586186,0.53977853
0.38363078,0.6511587
0.5479284,0.4560247
0.53035724,0.4695528
0.45686162,0.54628503
0.5162964,0.48423737
0.43365952,0.57563734
0.48366603,0.51529264
0.4102025,0.6076897
0.4664035,0.5351856
0.5079022,0.4916241
0.44683543,0.55845314
0.4008302,0.6223168
0.45623538,0.5463373
0.40605122,0.61558604
0.4628304,0.53994006
0.5388418,0.46226534
0.42739728,0.583626
0.30851293,0.81274116
0.48617017,0.5141971
0.46245807,0.5394605
0.45651934,0.54461634
0.5398431,0.46271843
0.5773874,0.4344082
0.52509016,0.47604066
0.43865392,0.57148945
0.5199733,0.47930217
0.5107677,0.4901339
0.43748483,0.57108
0.51220006,0.4875146
0.47249418,0.52801275
0.5704773,0.43909532
0.48262164,0.5167479
0.5523283,0.45161995
0.5554359,0.4510084
0.55062723,0.45419812
0.5303928,0.47121036
0.55715454,0.44892368
0.5005057,0.49782336
0.3277408,0.76458865
0.4327119,0.5778086
0.54114556,0.46187273
0.57219845,0.4380864
0.4007243,0.6247431
0.503112,0.50029176
0.5627956,0.44071156
0.44254956,0.5638275
0.5343445,0.46755278
0.5952623,0.42131224
0.66466284,0.3749781
0.5314756,0.4697006
0.4921134,0.5068351
0.49251187,0.50789744
0.55429196,0.45089194
0.51561064,0.48499742
0.55088943,0.45504278
0.53108686,0.47160384
0.55800426,0.4479722
0.5219105,0.48044014
0.4462562,0.5595091
0.46971753,0.53183556
0.6098294,0.40947145
0.5775594,0.4332588
0.57162374,0.43669137
0.5656609,0.4426072
0.5501478,0.45569253
0.518257,0.48402303
0.56643105,0.44394246
0.54750127,0.4556772
0.54907537,0.45589474
0.46149194,0.54114777
0.49763557,0.49913588
0.5083225,0.49174452
0.57599765,0.43552032
0.3792129,0.6614023
0.35021186,0.71495163
0.4359701,0.5726278
0.53314066,0.4683505
0.50249845,0.4957682
0.5036079,0.49644604
0.58257043,0.4295962
0.4350744,0.575299
0.47584322,0.52297354
0.5686764,0.43942446
0.5602443,0.44744745
0.4875615,0.51360434
0.53545994,0.46689934
0.4110313,0.6077883
0.575764,0.43393907
0.4515106,0.5538737
0.36044425,0.69561464
0.43204167,0.58007795
0.46491113,0.5405526
0.57625234,0.43367606
0.56906074,0.43926063
0.47057945,0.5315454
0.4553841,0.5449719
0.56250936,0.44385543
0.44120044,0.5671196
0.53312474,0.4694353
0.46314242,0.53836423
0.43969986,0.56845653
0.47369233,0.52671987
0.5602396,0.44465965
0.3997394,0.62502235
0.44937629,0.5551122
0.5451052,0.45771953
0.5809469,0.43152553
0.45822856,0.545871
0.6063961,0.41102806
0.45064133,0.5549208
0.4418156,0.5629381
0.50207824,0.49617496
0.6118892,0.40620142
0.48889256,0.5119696
0.5600918,0.44513866
0.46533072,0.5355861
0.48560098,0.5143666
0.4417108,0.5678013
0.5427886,0.4593175
0.5513759,0.45392495
0.6309107,0.39693943
0.5322737,0.46874225
0.5689907,0.43908066
0.5481515,0.45585653
0.39380798,0.63746303
0.393942,0.6339272
0.5322916,0.4689232
0.46936122,0.5315018
0.53710437,0.46393308
0.55205095,0.4514929
0.58682823,0.4257924
0.5821494,0.430033
0.4149013,0.6005147
0.4156322,0.59986246
0.48798126,0.51364386
0.39175686,0.63509625
0.83481807,0.3012664
0.44616905,0.560946
0.5675574,0.44170097
0.5365645,0.46562213
0.5178365,0.4815545
0.49884355,0.50049937
0.57934225,0.43333223
0.42061266,0.5897768
0.5130614,0.48568213
0.44059557,0.56705695
0.52156436,0.47881138
0.556073,0.45026374
0.50415003,0.49479043
0.51835686,0.48175532
0.51912934,0.4811201
0.4963473,0.503753
0.6034624,0.415222
0.60454327,0.41379547
0.5205937,0.47781906
0.5288114,0.47122854
0.422176,0.5918355
0.57330614,0.43650305
0.5843276,0.42879143
0.4862268,0.5127507
0.5078009,0.49278218
0.43866158,0.5700409
0.39186513,0.6374763
0.5005353,0.49870202
0.62533045,0.3985095
0.54436374,0.45990962
0.48193598,0.51936066
0.5779989,0.43270952
0.5165922,0.48315677
0.49233654,0.5086712
0.5900182,0.42390034
0.5307347,0.47174135
0.48831728,0.51122594
0.52874374,0.47259152
0.4641492,0.53889406
0.5202833,0.48035958
0.5512968,0.4519624
0.5122302,0.45866957
0.5796322,0.43356177
0.5347448,0.46610406
0.4304129,0.5817976
0.5880395,0.42455748
0.46934482,0.53192
0.4744509,0.5257737
0.50560284,0.49440375
0.5447467,0.45798713
0.3932947,0.63298076
0.56544274,0.44969878
0.5294325,0.4697329
0.4573524,0.54531604
0.45237496,0.5524434
0.4870642,0.51266
0.42222413,0.5918911
0.4210265,0.5942161
0.49701816,0.50227004
0.5698154,0.4378302
0.5719503,0.4382237
0.60442954,0.41455162
0.60912246,0.41046137
0.48079276,0.5199785
0.48191044,0.51753676
0.5605561,0.44524315
0.55504256,0.44778714
0.41451025,0.6028045
0.5085595,0.49103227
0.47300115,0.52803415
0.58606404,0.4264243
0.4364946,0.57220644
0.423642,0.58791256
0.6061656,0.4118147
0.44222292,0.56598455
0.5129839,0.48631737
0.2822142,0.73319596
0.44989792,0.5533736
0.44352844,0.56474704
0.5364319,0.46649817
0.47163475,0.5286153
0.44029146,0.5653164
0.5704167,0.43974724
0.4861154,0.51357466
0.44570386,0.5612896
0.5975818,0.41828567
0.5765668,0.43373504
0.36137554,0.6927939
0.42975038,0.5821957
0.448105,0.5559756
0.4425931,0.5644163
0.53213346,0.46942315
0.5023824,0.49525586
0.54208857,0.46162352
0.5856856,0.42696866
0.4240082,0.58850634
0.33336115,0.7494571
0.4195929,0.5948402
0.5849356,0.42787403
0.46347106,0.5384134
0.47526947,0.5247734
0.5434513,0.46117735
0.5402995,0.46234754
0.5873802,0.42615372
0.4980461,0.49878034
0.5023624,0.49749544
0.47611934,0.5239626
0.55481225,0.4493808
0.5353487,0.4665661
0.34809017,0.7144137
0.5716015,0.6380624
0.55025816,0.4554407
0.5410812,0.463033
0.55866313,0.44769725
0.55223286,0.45202228
0.45578098,0.54825884
0.3922118,0.6365481
0.5374845,0.46515623
0.45623478,0.5469342
0.48603424,0.5144433
0.4673635,0.53561085
0.458987,0.54417926
0.53142154,0.46916437
0.5767904,0.4332885
0.5744862,0.43590078
0.43115887,0.57923746
0.4844078,0.515568
0.45239788,0.5527945
0.361217,0.69095474
0.4986899,0.4999076
0.5209365,0.48218927
0.39013904,0.6370751
0.5579858,0.4469253
0.49029735,0.5103875
0.4776634,0.52277184
0.6203578,0.40307775
0.55498457,0.45159566
0.5183406,0.48149619
0.46445763,0.535828
0.5950167,0.42049855
0.4952529,0.50540936
0.5235877,0.47681218
0.53565246,0.46648943
0.46663627,0.5345612
0.44204983,0.5659976
0.46393937,0.54022455
0.50198716,0.49714845
0.49404296,0.507525
0.4923771,0.5081099
0.506767,0.49168387
0.4757069,0.5276239
0.43603933,0.57449114
0.5390888,0.46254167
0.45217612,0.55257493
0.5721746,0.4371623
0.39940745,0.6274466
0.48276,0.5187207
0.5622357,0.4433574
0.4944186,0.5056453
0.4766365,0.51757324
0.5695473,0.43936092
0.5075972,0.49117225
0.5787285,0.43184826
0.44785035,0.5583981
0.5315868,0.47099456
0.6175821,0.40367147
0.5080422,0.49275553
0.43254617,0.57789665
0.5944424,0.42099407
0.4928865,0.5046758
0.46742868,0.53321856
0.5313575,0.47203797
0.5274283,0.47247472
0.54456687,0.45838845
0.5569285,0.4493798
0.4574194,0.54663455
0.32655555,0.7435807
0.52962935,0.47151062
0.54105735,0.46286327
0.49499935,0.505177
0.4707418,0.5309824
0.54052955,0.46106693
0.46631703,0.5357245
0.6288249,0.39746693
0.5302694,0.47197342
0.36410588,0.6865715
0.5333152,0.4677884
0.47631422,0.5249917
0.5394537,0.462981
0.47450167,0.5259
0.5531235,0.45144337
0.5840295,0.4298173
0.55048823,0.45326027
0.48635486,0.5041685
0.45787263,0.5466858
0.50276655,0.4965082
0.56767,0.44162077
0.4490285,0.5555578
0.4253021,0.5869835
0.48751995,0.5118768
0.6036245,0.41359544
0.5669286,0.44000632
0.41522214,0.6004828
0.5424458,0.46075848
0.5310173,0.47176558
0.47359148,0.52713484
0.5989781,0.4197442
0.44095358,0.5646039
0.52772653,0.47217014
0.4204044,0.5920149
0.57571924,0.43506438
0.48660094,0.51235074
0.3813553,0.6518441
0.5763503,0.43326837
0.4669464,0.5342433
0.5030679,0.4959025
0.4016547,0.6229779
0.47116596,0.52958035
0.5343751,0.46783015
0.58683693,0.42519855
0.5115807,0.48621178
0.56503093,0.44242597
0.51400036,0.4867808
0.57815933,0.43332294
0.5350318,0.46839717
0.5125818,0.48748323
0.5804837,0.43132275
0.4542465,0.54747665
0.5213148,0.47956008
0.47179246,0.5268888
0.4377241,0.5707159
0.46996036,0.5305156
0.52566487,0.47527125
0.56432915,0.44259015
0.5096964,0.490416
0.4972091,0.50201815
0.5995484,0.4170433
0.33117434,0.7566654
0.5272465,0.47255102
0.445729,0.5597946
0.46138906,0.5417992
0.60669553,0.41122407
0.51428777,0.48485717
0.5221351,0.4773573
0.49833378,0.5005048
0.5779827,0.43297958
0.5410556,0.4624556
0.39819452,0.62826645
0.4639824,0.5382683
0.50595534,0.49270222
0.48302773,0.518898
0.5240355,0.47614247
0.49497604,0.49996936
0.44617936,0.5612848
0.48780447,0.51078165
0.43106362,0.58128744
0.42145365,0.59258103
0.37712,0.6603843
0.4987967,0.50130033
0.5491522,0.45481503
0.5939936,0.4211887
0.50918835,0.4908512
0.5033725,0.49549708
0.49520284,0.504728
0.44721392,0.55855596
0.5552532,0.44877946
0.6372562,0.39164853
0.4937263,0.5059303
0.542136,0.46141365
0.47048616,0.5316534
0.5388016,0.4638211
0.54149723,0.46105623
0.46765396,0.5356369
0.51158214,0.48783582
0.4607711,0.5423427
0.34241554,0.7299553
0.4852744,0.51431626
0.50025827,0.49936366
0.50752074,0.49103168
0.2765284,0.9034964
0.56576896,0.44099092
0.50292057,0.49489844
0.4320205,0.5786231
0.42356968,0.5904282
0.39426947,0.63411003
0.4837061,0.5163901
0.51025933,0.48845214
0.39086133,0.6409101
0.4840857,0.51664513
0.48233417,0.51772636
0.47105268,0.52931654
0.5241951,0.4766074
0.49203202,0.50780314
0.506799,0.49336693
0.42526957,0.58762354
0.41896504,0.59563816
0.44588143,0.56013405
0.5419028,0.46101052
0.56291455,0.44367436
0.6060521,0.41333652
0.5473636,0.45732662
0.481142,0.51658386
0.53841263,0.4643017
0.49610245,0.50334734
